1,2,3,4,5,6,7,8,9,10,11,12,13,14
12136,9,0,13,0,10,0,4,1,0,0,9,38,1
12137,11,2,9,0,12,0,4,1,0,0,8,38,0
12138,3,2,9,1,5,3,2,0,0,0,8,38,0
12139,14,2,14,0,9,0,4,1,0,0,9,38,0
12140,5,5,9,0,6,0,4,1,0,0,14,38,0
12141,5,2,9,0,4,0,4,1,0,0,8,38,0
12142,7,1,12,0,2,0,4,1,0,0,8,38,1
12143,9,2,12,0,2,0,4,1,0,0,8,38,0
12144,9,2,10,1,3,1,4,0,0,0,9,10,0
12145,11,4,9,0,4,0,1,1,0,0,15,38,0
12146,16,4,10,0,4,0,4,1,0,0,5,38,0
12147,5,2,9,0,0,5,4,0,0,0,9,38,0
12148,4,2,11,1,3,1,4,0,0,0,8,38,0
12149,13,3,15,1,9,1,4,1,0,0,7,38,0
12150,8,4,13,0,11,0,4,1,0,0,10,38,1
12151,5,1,14,0,9,5,4,0,0,0,7,38,1
12152,9,4,13,0,3,0,4,1,0,0,8,38,1
12153,9,0,9,0,0,0,4,1,0,0,10,38,0
12154,5,2,10,1,7,1,2,1,0,0,7,38,0
12155,3,0,11,1,0,1,3,1,0,0,12,38,0
12156,11,4,13,1,4,1,4,1,0,0,6,38,0
12157,2,5,14,1,9,1,4,0,0,0,4,38,0
12158,7,1,12,0,0,5,4,0,0,0,7,32,1
12159,6,5,9,0,10,0,4,1,0,0,12,38,1
12160,11,2,10,1,12,1,2,0,0,0,8,38,0
12161,9,1,13,1,9,4,4,0,2,0,9,38,0
12162,7,2,10,1,2,4,4,1,0,0,8,38,0
12163,1,3,9,1,2,3,4,1,0,0,8,38,0
12164,8,2,9,1,12,1,4,0,0,0,4,38,0
12165,14,4,3,0,2,0,2,1,0,0,2,38,0
12166,5,2,8,0,13,0,4,1,0,0,8,38,0
12167,5,4,9,0,4,0,4,1,0,0,10,38,0
12168,1,2,9,1,7,3,4,0,0,0,6,38,0
12169,7,5,13,0,10,0,4,1,0,0,11,38,0
12170,7,2,10,1,9,1,4,1,0,11,10,1,1
12171,9,2,8,1,5,1,2,1,0,0,8,38,0
12172,7,2,12,1,6,1,4,1,0,0,8,27,0
12173,10,5,9,0,2,0,4,1,0,0,9,38,0
12174,3,2,10,1,5,4,4,1,0,0,7,38,0
12175,5,3,11,1,3,1,4,0,3,0,17,11,1
12176,12,2,16,1,9,1,4,1,0,0,10,38,0
12177,6,2,7,0,2,1,2,1,0,0,8,38,0
12178,6,4,10,0,2,0,4,1,0,0,7,38,0
12179,8,2,14,0,12,0,4,1,0,0,10,38,1
12180,6,2,13,0,11,0,4,1,0,0,8,38,1
12181,11,5,14,0,9,0,4,1,0,0,8,38,0
12182,8,2,10,0,2,0,4,1,0,0,8,38,1
12183,12,2,9,0,5,0,4,1,0,0,9,38,0
12184,4,2,14,1,9,1,4,0,0,0,6,38,0
12185,4,2,9,1,6,4,2,0,0,0,6,38,0
12186,5,2,12,1,0,3,2,0,0,0,8,38,0
12187,10,2,16,1,9,4,4,0,0,7,8,38,0
12188,8,2,10,0,9,0,4,1,0,0,8,38,1
12189,8,2,6,0,6,0,4,1,0,0,8,38,0
12190,4,2,9,1,10,1,4,1,0,0,10,38,0
12191,4,2,13,0,0,0,4,1,4,0,12,38,1
12192,8,2,12,0,9,0,2,1,0,0,13,38,0
12193,5,2,11,1,9,1,4,0,0,0,8,38,0
12194,4,2,12,1,7,4,2,1,0,3,13,38,0
12195,9,3,16,0,3,0,4,1,0,0,8,38,1
12196,7,1,8,0,3,0,4,1,0,0,8,38,0
12197,2,2,9,0,13,0,4,1,0,0,10,38,0
12198,4,4,9,1,2,1,4,1,0,0,10,38,0
12199,14,2,5,1,11,1,4,0,0,0,8,38,0
12200,12,2,9,0,4,0,4,1,0,0,9,38,0
12201,4,2,11,0,9,0,4,1,0,0,8,38,0
12202,11,2,13,1,11,1,4,0,0,0,2,38,0
12203,7,2,9,0,7,5,2,0,0,0,13,38,0
12204,4,2,13,0,11,0,4,1,0,0,8,38,1
12205,6,0,10,0,0,0,1,1,0,0,8,29,1
12206,10,2,9,1,13,1,4,1,0,0,8,38,0
12207,10,3,10,0,11,0,4,1,20,0,12,38,1
12208,13,2,9,0,6,0,4,1,0,0,10,38,0
12209,6,2,10,1,2,1,2,1,0,0,8,38,0
12210,11,4,13,0,3,5,4,0,4,0,8,38,1
12211,2,2,6,1,2,3,4,1,0,0,8,38,0
12212,8,2,12,0,11,0,4,1,0,0,8,38,1
12213,9,2,13,0,3,0,4,1,0,10,13,38,1
12214,7,1,9,0,10,5,2,0,0,0,16,38,0
12215,15,3,13,1,11,1,4,0,0,0,8,38,0
12216,7,2,4,0,6,0,4,1,0,0,8,38,0
12217,3,1,13,1,9,1,4,0,0,0,7,38,0
12218,3,2,6,0,2,2,4,1,0,0,10,38,0
12219,5,2,13,0,3,0,2,1,0,0,13,38,1
12220,5,2,9,0,9,0,4,1,0,0,10,38,1
12221,7,5,10,1,9,3,4,0,0,0,8,38,0
12222,6,2,9,0,2,0,4,1,0,0,9,38,1
12223,0,2,5,1,2,2,4,1,0,0,8,38,0
12224,7,2,10,1,6,4,4,0,0,0,10,38,0
12225,1,2,10,1,11,3,4,0,0,0,8,38,0
12226,15,2,13,0,9,0,4,1,0,0,2,38,1
12227,5,2,3,0,2,0,4,1,0,0,8,25,0
12228,2,2,10,1,9,3,4,0,0,0,2,38,0
12229,3,2,9,1,12,2,2,0,0,0,7,38,0
12230,0,2,7,1,7,3,4,1,1,0,4,38,0
12231,7,0,9,0,0,0,4,1,0,0,12,38,1
12232,10,1,10,1,0,3,4,1,0,0,9,38,1
12233,2,2,13,1,9,1,4,1,0,0,8,38,0
12234,2,2,9,1,5,3,4,1,0,0,8,38,0
12235,16,2,4,0,11,0,4,1,0,0,7,38,1
12236,11,2,13,1,9,1,4,0,0,0,8,38,0
12237,14,4,14,0,13,0,4,1,0,0,3,38,0
12238,8,1,12,0,3,0,4,1,0,0,8,38,0
12239,14,2,10,0,3,0,4,1,0,0,8,38,1
12240,5,4,7,1,2,1,4,1,0,0,10,38,0
12241,2,2,9,1,11,3,0,0,0,0,8,38,0
12242,11,2,9,0,11,0,4,1,0,0,9,38,1
12243,10,4,10,0,4,0,4,1,0,0,13,38,1
12244,9,2,9,1,5,1,4,1,0,0,8,38,1
12245,4,2,10,1,13,1,4,1,0,0,10,38,0
12246,9,2,9,1,12,1,4,1,1,0,8,38,1
12247,12,5,9,1,0,1,4,0,0,0,8,38,0
12248,2,2,11,0,0,5,4,0,0,0,8,38,0
12249,1,2,7,1,5,3,4,1,0,0,8,38,0
12250,11,2,5,0,2,0,4,1,0,0,8,38,0
12251,10,2,6,0,13,0,4,1,0,0,9,38,0
12252,2,2,9,1,7,2,4,0,1,0,7,38,0
12253,4,2,14,0,9,0,1,1,0,9,9,19,1
12254,4,1,10,1,0,4,2,0,0,0,8,38,0
12255,4,3,9,0,3,0,4,1,0,0,8,38,1
12256,5,4,9,0,13,0,4,1,0,0,8,38,0
12257,7,1,13,0,9,0,4,1,0,0,8,38,1
12258,4,2,9,0,2,0,4,1,0,0,8,38,0
12259,11,2,7,0,2,0,4,1,0,0,8,38,1
12260,1,2,8,1,2,3,4,1,0,0,3,38,0
12261,1,2,7,1,7,3,4,1,0,0,8,38,0
12262,3,2,11,1,9,1,4,1,0,0,9,38,0
12263,2,2,9,0,11,0,4,1,0,0,4,21,0
12264,7,4,10,0,2,0,4,1,0,0,8,38,0
12265,11,2,10,0,6,0,4,1,0,0,8,38,0
12266,5,2,10,1,0,1,4,0,0,0,8,38,0
12267,3,2,11,0,4,0,4,1,0,0,7,38,0
12268,5,1,11,1,9,4,2,0,0,0,8,38,0
12269,10,2,9,1,13,1,4,1,0,0,8,38,0
12270,6,2,10,1,0,4,4,0,0,0,8,38,0
12271,5,2,13,1,5,2,4,0,0,0,8,25,0
12272,9,2,9,0,12,0,4,1,0,0,10,38,1
12273,10,2,4,0,6,0,4,1,0,0,13,38,0
12274,7,2,13,0,3,0,4,1,0,0,9,38,1
12275,6,2,15,0,0,5,4,0,0,0,3,38,1
12276,7,4,15,0,9,0,4,1,0,0,12,38,1
12277,3,2,9,1,5,1,2,1,0,0,8,38,0
12278,12,2,13,0,11,0,4,1,0,0,8,38,0
12279,11,0,13,0,3,0,2,1,0,0,10,38,0
12280,2,2,9,1,7,2,4,0,0,0,4,38,0
12281,8,2,9,0,13,0,4,1,0,0,15,38,0
12282,1,2,9,1,5,3,4,1,0,0,3,38,0
12283,1,2,10,1,9,2,4,1,0,0,3,38,0
12284,7,2,12,1,3,1,4,1,0,0,9,38,0
12285,7,2,9,0,2,0,4,1,0,0,8,38,1
12286,7,2,9,0,2,0,4,1,0,9,9,38,1
12287,4,0,10,1,0,1,2,0,0,0,15,38,0
12288,9,1,9,1,3,4,4,0,0,0,8,38,0
12289,4,2,7,0,2,0,4,1,0,0,8,38,0
12290,11,2,14,0,9,0,4,1,0,0,13,38,0
12291,5,2,16,0,9,0,4,1,0,0,10,38,1
12292,9,2,14,0,9,0,4,1,0,0,9,38,1
12293,13,2,12,0,3,0,4,1,0,0,8,38,1
12294,6,2,3,0,6,0,4,1,0,0,10,25,0
12295,8,2,16,0,9,0,4,1,0,0,4,38,0
12296,11,2,9,0,11,0,4,1,0,10,8,38,1
12297,4,2,10,0,6,0,4,1,0,0,8,38,0
12298,6,3,14,0,3,0,4,1,0,0,13,38,1
12299,10,1,5,0,7,5,4,0,0,0,8,32,0
12300,4,2,13,0,9,0,4,1,0,0,8,38,1
12301,11,2,11,1,4,1,4,1,0,0,15,38,0
12302,10,2,7,1,7,4,4,0,0,0,8,38,0
12303,11,1,9,0,2,0,4,1,0,0,9,38,0
12304,8,2,9,0,3,0,2,1,0,0,8,38,1
12305,3,2,9,0,3,0,4,1,0,0,8,38,0
12306,8,2,13,1,3,1,1,1,0,0,8,29,0
12307,12,0,9,0,13,0,2,1,0,0,8,38,0
12308,7,1,10,0,10,0,2,1,0,0,8,38,1
12309,6,2,6,1,5,4,4,0,0,0,8,38,0
12310,4,2,9,0,6,0,2,1,0,0,8,38,0
12311,8,2,14,1,3,1,4,0,0,0,10,38,0
12312,4,2,10,0,2,0,4,1,0,0,8,38,0
12313,2,2,10,1,7,3,4,0,0,8,6,38,0
12314,8,2,9,0,0,0,4,1,0,0,8,38,0
12315,8,0,13,0,9,0,4,1,0,0,9,38,1
12316,4,3,13,1,3,1,4,1,0,11,9,38,0
12317,0,2,7,1,7,3,2,1,0,0,4,38,0
12318,2,2,7,1,2,1,4,0,0,0,8,38,0
12319,5,4,9,0,4,0,4,1,0,0,10,38,0
12320,5,2,7,1,3,4,4,0,0,0,6,38,0
12321,2,2,13,1,3,3,4,0,0,0,8,38,0
12322,5,2,10,0,0,0,4,1,0,0,8,38,0
12323,7,2,13,0,9,0,4,1,0,0,8,38,1
12324,8,2,13,1,3,1,4,1,0,0,8,38,0
12325,9,4,13,0,3,0,4,1,0,0,13,38,0
12326,6,1,10,0,9,0,2,1,0,9,8,22,1
12327,7,2,13,0,9,0,1,1,0,0,9,2,1
12328,5,2,9,0,7,0,2,1,0,0,8,38,0
12329,5,2,14,1,9,1,4,0,0,0,8,38,0
12330,4,4,10,1,2,3,4,1,0,0,6,38,0
12331,5,2,9,1,12,1,4,0,0,0,10,38,0
12332,4,1,14,1,9,4,4,0,0,0,14,38,0
12333,8,2,9,1,7,1,4,0,0,0,8,38,0
12334,6,2,9,0,2,0,0,1,0,0,8,38,0
12335,6,2,10,1,0,3,0,0,0,0,8,38,0
12336,4,2,12,1,12,3,4,1,0,0,9,38,0
12337,6,2,6,0,13,0,4,1,1,0,8,38,1
12338,5,2,13,0,2,0,1,1,0,0,9,18,0
12339,2,2,10,1,0,3,4,0,0,0,5,38,0
12340,2,2,10,1,11,3,4,1,0,0,8,38,0
12341,6,4,9,0,4,0,4,1,0,0,10,38,0
12342,7,2,13,0,2,0,4,1,0,0,10,38,1
12343,6,2,9,0,6,0,4,1,0,0,8,38,1
12344,4,2,7,0,5,3,2,1,0,0,4,38,0
12345,10,4,9,1,3,4,4,0,0,0,20,38,1
12346,10,4,13,0,11,0,4,1,0,0,8,38,1
12347,8,2,9,1,11,1,4,0,3,0,10,38,1
12348,3,2,4,1,8,2,4,0,0,0,8,12,0
12349,3,5,13,0,5,1,4,0,0,8,3,38,0
12350,5,2,9,0,6,0,4,1,0,0,8,38,0
12351,11,2,2,0,6,0,2,1,0,0,8,5,0
12352,2,2,10,1,11,1,4,1,0,0,5,38,0
12353,12,2,9,1,11,1,4,0,0,0,5,38,0
12354,5,2,14,1,0,1,4,0,0,0,8,38,0
12355,1,3,10,0,6,0,4,1,0,0,8,38,0
12356,11,2,13,1,3,1,4,0,0,9,8,38,0
12357,2,2,2,1,7,2,4,1,0,0,8,7,0
12358,6,2,9,1,6,1,4,0,0,0,8,38,0
12359,1,2,10,1,0,3,4,1,0,0,10,38,0
12360,1,2,9,1,9,3,4,0,0,0,7,38,0
12361,2,2,10,1,7,1,4,1,0,0,5,38,0
12362,4,1,9,0,10,0,4,1,0,0,8,38,1
12363,3,2,13,1,0,1,4,0,0,0,8,38,0
12364,2,2,9,1,7,2,0,1,0,0,8,25,0
12365,7,2,9,1,2,1,4,1,0,0,8,38,0
12366,10,4,10,0,6,0,4,1,0,0,6,38,0
12367,6,4,13,0,9,0,4,1,0,0,10,38,0
12368,7,5,10,0,10,0,4,1,0,0,8,38,0
12369,10,2,9,0,5,0,4,1,0,0,8,38,0
12370,6,0,11,0,9,5,4,0,0,0,9,38,1
12371,2,2,10,1,12,3,4,0,0,0,5,38,0
12372,9,4,13,1,4,1,4,1,0,0,14,38,0
12373,10,2,9,1,0,2,2,0,0,0,8,38,0
12374,5,4,15,0,9,5,4,0,0,0,12,38,1
12375,3,2,13,1,12,3,4,0,0,0,8,25,0
12376,8,1,14,0,9,0,4,1,0,0,8,21,1
12377,3,2,10,1,11,2,4,1,0,0,8,38,0
12378,7,2,2,0,7,0,4,1,0,0,9,25,0
12379,4,1,9,0,7,0,4,1,0,0,8,38,0
12380,2,2,10,0,11,0,4,1,0,10,9,38,0
12381,5,2,9,0,2,0,4,1,0,0,13,38,1
12382,9,0,10,0,3,1,4,0,0,0,8,38,0
12383,7,3,15,0,9,0,4,1,20,0,20,38,1
12384,8,2,6,0,6,0,4,1,0,0,8,38,1
12385,2,0,10,1,0,1,2,0,0,0,9,38,0
12386,7,2,13,0,9,5,4,0,0,0,6,38,1
12387,3,2,10,1,3,1,4,1,0,0,8,38,0
12388,7,2,9,1,7,1,4,0,0,0,6,38,0
12389,8,2,16,1,9,1,1,1,0,0,8,18,1
12390,8,2,14,0,11,0,4,1,0,0,10,38,1
12391,8,2,9,0,5,5,4,0,0,0,10,38,1
12392,4,2,14,0,11,5,1,0,0,0,5,23,1
12393,0,2,6,1,5,3,4,1,0,0,3,38,0
12394,4,2,10,0,12,0,4,1,0,0,8,38,1
12395,6,2,14,0,9,5,4,0,0,10,4,38,1
12396,6,2,10,1,7,1,4,1,0,0,10,11,0
12397,15,1,6,0,0,5,4,0,0,0,4,38,0
12398,12,0,13,0,9,0,4,1,0,0,8,38,1
12399,5,2,14,0,6,0,4,1,0,0,8,30,1
12400,10,2,13,0,0,0,4,1,4,0,8,38,1
12401,4,2,9,1,5,2,2,1,0,0,8,38,0
12402,3,2,13,0,11,1,1,0,0,10,16,0,1
12403,6,2,10,0,11,0,4,1,4,0,8,38,1
12404,2,2,9,1,2,4,4,1,0,0,8,38,0
12405,0,2,7,1,7,3,4,0,0,0,4,38,0
12406,4,2,10,0,7,5,1,0,0,0,8,37,0
12407,11,2,9,1,0,4,4,0,0,0,8,38,0
12408,5,2,9,0,6,0,0,1,0,0,8,38,0
12409,12,2,4,1,6,4,4,0,0,0,8,38,0
12410,5,2,10,1,7,1,4,1,0,0,7,38,0
12411,4,2,9,1,3,1,4,1,0,0,8,32,0
12412,2,2,7,1,5,3,4,1,0,0,9,38,0
12413,3,2,9,0,5,2,4,1,0,0,8,38,0
12414,4,2,9,1,5,1,4,1,0,0,8,38,0
12415,8,2,8,0,13,0,2,1,0,0,8,38,0
12416,7,1,14,0,3,0,2,1,0,0,12,38,1
12417,4,2,9,1,11,1,4,0,0,0,7,38,0
12418,9,2,14,0,9,5,4,0,0,0,8,38,1
12419,8,4,9,0,4,0,4,1,0,0,15,38,0
12420,4,2,14,0,3,0,4,1,0,0,10,38,1
12421,10,3,13,0,11,0,4,1,0,0,13,38,1
12422,14,2,9,0,10,0,4,1,0,0,8,33,0
12423,14,4,13,0,11,0,4,1,0,0,4,38,0
12424,3,2,13,1,11,1,4,1,0,0,8,38,0
12425,8,2,10,0,2,0,4,1,0,0,8,38,1
12426,6,2,14,0,3,0,4,1,0,0,7,38,0
12427,1,5,10,1,0,3,4,0,0,0,2,38,0
12428,10,3,9,0,2,0,4,1,0,0,17,11,0
12429,4,2,13,0,12,0,4,1,2,0,8,38,1
12430,6,2,14,0,3,0,4,1,4,0,9,38,1
12431,2,2,10,1,7,3,4,0,0,0,4,38,0
12432,9,1,13,1,9,1,4,0,0,0,10,38,0
12433,13,2,9,1,12,1,4,0,0,0,8,38,0
12434,9,0,13,0,9,0,4,1,0,0,8,38,0
12435,8,2,14,0,0,0,4,1,0,0,10,38,0
12436,2,2,9,1,0,1,4,1,0,0,8,38,0
12437,9,4,10,0,11,0,4,1,0,0,5,38,0
12438,11,0,9,1,0,1,4,0,0,0,8,38,0
12439,13,2,14,1,3,1,4,0,0,0,7,38,0
12440,17,2,9,1,3,1,4,0,0,0,8,38,1
12441,5,2,6,1,5,2,4,1,0,0,8,38,0
12442,5,1,9,0,5,0,2,1,0,0,8,38,0
12443,3,2,11,1,2,3,4,1,0,0,8,38,0
12444,5,2,5,0,13,0,4,1,0,0,10,3,0
12445,2,2,9,1,0,3,4,0,0,0,8,38,0
12446,10,2,3,1,7,4,2,0,0,0,8,33,0
12447,8,2,13,0,9,0,4,1,4,0,8,38,1
12448,5,2,13,0,3,0,4,1,4,0,9,38,1
12449,5,2,10,0,13,0,2,1,2,0,10,38,1
12450,4,2,9,1,6,3,2,0,0,8,5,38,0
12451,12,4,13,0,3,0,4,1,0,0,12,38,1
12452,13,4,9,0,9,0,4,1,0,0,13,38,1
12453,6,2,9,0,7,2,2,0,0,0,7,38,0
12454,4,2,9,1,7,1,4,0,0,0,6,38,0
12455,2,2,10,1,11,3,4,0,0,0,5,38,0
12456,12,2,9,1,0,1,4,0,0,0,8,38,0
12457,5,2,6,1,5,4,4,0,0,0,13,38,0
12458,8,2,13,1,5,1,4,1,0,0,8,38,0
12459,4,2,13,1,0,1,1,0,0,0,8,34,0
12460,2,0,9,1,1,3,4,1,0,0,8,38,0
12461,17,2,15,0,9,0,4,1,2,0,5,38,1
12462,8,0,13,0,0,0,4,1,0,0,8,38,1
12463,10,2,9,0,5,0,4,1,0,0,6,38,0
12464,3,2,12,0,2,0,4,1,2,0,10,38,0
12465,1,2,9,1,0,3,4,0,0,0,5,38,0
12466,5,2,9,1,2,1,4,1,0,0,12,38,0
12467,13,2,7,0,10,0,4,1,0,0,8,38,0
12468,7,2,13,1,3,3,4,1,0,0,8,38,0
12469,4,2,13,0,9,0,4,1,2,0,8,38,1
12470,5,2,9,1,3,1,4,1,0,0,8,3,0
12471,7,5,14,0,3,0,4,1,0,0,10,38,1
12472,6,2,9,1,9,1,4,1,0,0,13,38,0
12473,12,0,13,1,9,4,0,0,0,0,8,38,0
12474,13,2,5,1,6,1,4,0,0,0,7,38,0
12475,3,4,9,1,7,4,4,0,0,0,8,38,0
12476,5,1,14,1,9,1,3,0,0,0,8,38,0
12477,2,2,12,1,11,3,4,0,0,0,3,38,0
12478,6,2,9,1,5,1,4,1,0,0,8,25,0
12479,9,1,10,1,2,1,4,1,0,0,8,38,0
12480,8,2,4,0,11,5,4,0,0,0,6,38,0
12481,2,2,9,1,7,4,4,0,0,0,8,38,0
12482,4,2,13,1,11,1,4,1,0,0,9,38,0
12483,2,2,13,0,11,0,4,1,0,0,9,38,0
12484,4,2,10,0,0,0,4,1,0,0,9,38,1
12485,9,0,9,0,0,5,2,0,0,0,8,38,1
12486,5,2,10,0,6,0,4,1,2,0,8,38,0
12487,3,2,10,0,2,0,4,1,0,10,10,38,0
12488,5,2,3,0,6,0,4,1,0,0,8,25,0
12489,5,1,13,1,9,4,4,0,2,0,8,38,0
12490,1,2,10,1,5,3,4,1,0,0,4,38,0
12491,4,2,9,0,11,0,4,1,0,0,8,38,0
12492,11,2,10,1,7,1,2,0,0,0,8,38,0
12493,5,2,9,1,11,3,4,0,0,0,8,38,0
12494,1,5,10,1,7,3,2,1,0,0,7,38,0
12495,3,2,7,1,6,1,4,1,0,0,8,38,0
12496,6,2,9,0,7,5,4,0,0,0,2,38,0
12497,7,2,13,0,3,0,4,1,4,0,8,38,1
12498,8,2,9,1,0,4,2,0,0,0,8,38,0
12499,4,2,9,1,9,1,4,1,0,0,7,38,0
12500,7,2,5,0,6,0,4,1,0,0,8,25,0
12501,12,2,9,1,2,1,4,0,0,0,8,38,0
12502,6,3,13,0,2,0,4,1,4,0,7,38,1
12503,1,2,9,1,11,3,4,0,0,0,6,38,0
12504,5,2,10,1,0,4,4,1,0,0,8,38,0
12505,0,2,6,0,7,2,4,1,0,0,8,38,0
12506,8,2,13,0,3,0,4,1,0,0,9,38,1
12507,4,2,14,1,3,1,4,0,0,0,8,38,0
12508,11,1,10,0,0,5,2,0,0,0,12,38,1
12509,7,4,9,0,0,0,2,1,0,0,6,38,0
12510,1,2,9,1,7,4,4,0,0,0,8,38,0
12511,10,2,9,1,0,4,4,0,0,0,8,38,0
12512,7,4,9,0,2,1,4,0,0,0,8,38,0
12513,13,1,4,0,2,0,4,1,0,0,8,38,0
12514,5,2,9,0,8,2,4,0,0,0,4,3,0
12515,1,2,10,1,11,3,4,1,0,0,3,38,0
12516,4,2,10,1,0,1,4,1,0,0,8,38,0
12517,12,2,9,1,7,1,4,0,1,0,9,38,0
12518,6,4,13,1,7,4,4,0,0,0,10,38,0
12519,4,2,13,0,11,0,4,1,0,0,8,38,1
12520,10,2,3,0,2,0,4,1,0,10,9,38,0
12521,10,2,8,1,13,1,2,1,0,0,8,38,0
12522,4,2,10,0,0,0,4,1,0,0,8,38,0
12523,8,2,10,1,7,1,4,1,0,0,8,38,0
12524,5,2,13,0,2,5,4,0,0,0,8,38,1
12525,7,2,10,1,3,1,4,0,0,0,8,38,1
12526,5,2,4,0,0,0,4,1,0,0,8,21,0
12527,8,0,10,1,0,4,2,1,0,0,8,38,0
12528,11,2,10,0,7,0,4,1,0,0,9,38,1
12529,8,2,10,0,8,0,4,1,0,0,1,38,0
12530,3,2,10,1,7,1,4,1,0,0,8,38,0
12531,10,1,13,1,9,1,2,0,0,0,8,38,0
12532,3,5,13,1,0,1,4,0,0,0,8,38,0
12533,5,3,12,0,2,0,4,1,0,0,17,38,1
12534,5,2,10,1,2,1,4,1,0,0,8,38,0
12535,5,2,10,1,6,3,4,1,0,0,18,38,1
12536,5,2,9,1,6,1,4,1,0,0,8,38,0
12537,4,2,10,1,0,1,4,0,0,0,8,38,0
12538,11,0,13,0,3,1,2,1,0,0,8,38,1
12539,8,2,9,1,3,4,4,0,0,0,8,38,0
12540,8,2,13,0,11,0,4,1,0,0,8,38,1
12541,6,5,13,0,0,0,3,1,0,0,8,38,1
12542,11,2,5,1,7,4,2,0,0,0,8,38,0
12543,7,2,12,0,10,0,4,1,0,0,13,38,0
12544,11,4,9,0,3,5,4,0,0,0,8,38,0
12545,10,2,15,1,9,4,4,0,6,0,9,38,1
12546,1,1,9,1,10,3,4,0,0,0,8,38,0
12547,1,2,9,0,2,0,4,1,0,0,7,38,0
12548,9,2,9,0,11,0,4,1,0,0,10,38,0
12549,4,2,11,1,12,3,2,1,0,10,8,38,0
12550,11,2,10,1,11,4,4,0,0,0,4,38,0
12551,3,2,10,0,11,0,4,1,0,0,8,38,1
12552,12,2,10,0,11,0,4,1,0,0,13,38,1
12553,6,3,15,0,9,0,4,1,0,0,10,38,1
12554,7,2,9,0,13,0,2,1,0,0,8,38,0
12555,14,2,10,1,6,1,4,0,0,0,4,38,0
12556,8,2,4,0,5,0,2,1,0,0,8,38,0
12557,5,2,13,0,11,0,4,1,0,10,8,38,1
12558,11,0,9,0,0,0,4,1,0,0,10,38,1
12559,5,2,9,0,11,0,4,1,0,0,10,38,1
12560,11,4,9,0,2,0,4,1,0,0,8,38,0
12561,4,2,11,1,2,3,4,1,0,0,8,38,0
12562,5,5,9,1,7,3,4,0,0,0,4,38,0
12563,7,4,9,1,3,1,2,1,0,0,10,38,0
12564,11,1,9,0,2,0,4,1,0,0,8,38,0
12565,5,2,13,1,0,3,4,0,0,0,2,38,0
12566,10,2,1,1,6,1,4,1,0,0,6,38,0
12567,9,2,13,0,2,0,4,1,0,0,10,38,1
12568,2,2,9,1,5,4,4,1,0,0,8,38,0
12569,12,1,9,0,5,0,1,1,0,0,17,29,1
12570,3,2,9,0,2,0,4,1,0,0,8,38,0
12571,5,2,9,0,2,0,4,1,0,0,8,38,1
12572,5,2,9,1,12,4,0,0,0,0,8,38,0
12573,6,2,10,0,2,0,4,1,0,0,8,38,1
12574,7,2,9,1,5,4,4,0,0,0,13,38,0
12575,8,2,13,0,9,0,4,1,0,0,10,38,1
12576,6,4,13,1,9,1,4,1,6,0,7,38,1
12577,9,2,13,1,12,1,4,1,6,0,8,38,1
12578,8,4,1,0,13,0,2,1,0,0,8,13,0
12579,7,2,9,0,13,0,2,1,0,0,9,38,1
12580,4,2,13,1,9,1,4,1,2,0,8,38,1
12581,9,2,13,0,3,1,4,0,6,0,13,38,1
12582,6,2,10,1,3,1,4,1,0,0,8,38,0
12583,1,2,10,1,3,1,4,0,0,0,6,38,0
12584,14,2,5,1,0,2,4,0,0,0,4,38,0
12585,7,2,13,0,3,0,4,1,2,0,8,38,1
12586,10,1,9,0,2,0,4,1,0,0,8,38,0
12587,4,2,9,0,13,0,2,1,0,0,8,38,0
12588,11,2,9,1,10,3,4,1,1,0,8,38,0
12589,9,2,9,1,11,1,4,0,0,0,8,38,0
12590,6,2,9,0,11,0,4,1,0,0,10,38,0
12591,4,2,9,0,11,0,4,1,0,10,8,38,1
12592,8,2,10,1,2,4,4,0,0,0,12,38,0
12593,5,2,10,0,3,0,4,1,2,0,8,38,1
12594,2,2,10,1,0,3,4,1,0,0,7,38,0
12595,10,2,8,1,6,4,2,1,0,0,8,38,0
12596,5,2,13,1,11,3,4,1,1,0,9,38,0
12597,4,2,11,0,2,0,4,1,0,0,8,38,0
12598,16,1,9,0,7,0,4,1,0,12,8,1,0
12599,10,2,9,1,0,1,4,1,0,0,8,38,0
12600,6,2,9,0,2,0,4,1,0,0,8,21,0
12601,12,1,11,1,0,1,4,0,0,0,8,38,0
12602,1,3,5,1,2,4,4,1,0,3,8,38,0
12603,6,5,10,1,9,4,4,0,0,0,7,38,0
12604,3,2,12,0,0,5,4,0,0,0,8,38,0
12605,12,1,14,1,3,1,0,0,0,0,8,38,0
12606,11,2,9,0,0,5,4,0,0,0,9,38,0
12607,8,3,14,1,3,1,4,1,0,8,10,38,1
12608,7,4,15,0,9,0,4,1,0,0,8,4,1
12609,5,2,10,0,5,0,4,1,0,0,8,38,1
12610,11,2,10,0,13,0,4,1,0,0,10,38,0
12611,5,5,13,0,10,0,4,1,0,0,8,38,0
12612,6,1,10,1,10,1,4,1,0,0,12,38,0
12613,8,2,13,0,11,0,4,1,0,8,8,38,0
12614,7,2,9,0,13,0,4,1,0,0,10,38,0
12615,3,3,9,1,6,1,4,1,0,0,14,38,0
12616,8,2,10,0,6,0,4,1,0,0,8,38,1
